rl_ID,rl_Branch,rl_Route,rl_CompleteTime,ri_Prompt,ri_Response
25023,12,38,6/14/22 3:22 PM,Any comments?,NULL
25023,12,38,6/14/22 3:22 PM,"Does anything need attention within 24 hours (if yes, leave comment on next screen)?    For immediate attention, please notify your supervisor or text the fleet manager at 269-998-4339 with a unit number, a brief description of needed repairs, and a call back number.",No
24979,12,35,6/14/22 7:56 AM,What is the vehicle number?,11282
24979,12,35,6/14/22 7:56 AM,What is the mileage of the vehicle?,263414
24979,12,35,6/14/22 7:56 AM,Has a vehicle inspection been performed?,Yes
24979,12,35,6/14/22 7:56 AM,Is the vehicle free of engine and mechanical issues?,Yes
24979,12,35,6/14/22 7:56 AM,"If engine or mechanical issues, do you have any comments?",NULL
24979,12,35,6/14/22 7:56 AM,Have all fluid levels been checked?,Yes
24979,12,35,6/14/22 7:56 AM,Are all tires within serviceable specs?,Yes
24979,12,35,6/14/22 7:56 AM,Is the lift gate operational and safe?,Yes
24979,12,35,6/14/22 7:56 AM,Any comments?,NULL
24979,12,35,6/14/22 7:56 AM,"Does anything need attention within 24 hours (if yes, leave comment on next screen)?    For immediate attention, please notify your supervisor or text the fleet manager at 269-998-4339 with a unit number, a brief description of needed repairs, and a call back number.",No
24978,12,32,6/14/22 7:43 AM,What is the vehicle number?,13676
24978,12,32,6/14/22 7:43 AM,What is the mileage of the vehicle?,13100
24978,12,32,6/14/22 7:43 AM,Has a vehicle inspection been performed?,Yes
24978,12,32,6/14/22 7:43 AM,Is the vehicle free of engine and mechanical issues?,Yes
24978,12,32,6/14/22 7:43 AM,"If engine or mechanical issues, do you have any comments?",NULL
24978,12,32,6/14/22 7:43 AM,Have all fluid levels been checked?,Yes
24978,12,32,6/14/22 7:43 AM,Are all tires within serviceable specs?,Yes
24978,12,32,6/14/22 7:43 AM,Is the lift gate operational and safe?,Yes
24978,12,32,6/14/22 7:43 AM,Any comments?,NULL
24978,12,32,6/14/22 7:43 AM,"Does anything need attention within 24 hours (if yes, leave comment on next screen)?    For immediate attention, please notify your supervisor or text the fleet manager at 269-998-4339 with a unit number, a brief description of needed repairs, and a call back number.",No
24980,12,38,6/14/22 7:03 AM,What is the vehicle number?,12760
24980,12,38,6/14/22 7:03 AM,What is the mileage of the vehicle?,180091
24980,12,38,6/14/22 7:03 AM,Has a vehicle inspection been performed?,Yes
24980,12,38,6/14/22 7:03 AM,Is the vehicle free of engine and mechanical issues?,Yes
24980,12,38,6/14/22 7:03 AM,"If engine or mechanical issues, do you have any comments?",NULL
24980,12,38,6/14/22 7:03 AM,Have all fluid levels been checked?,Yes
24980,12,38,6/14/22 7:03 AM,Are all tires within serviceable specs?,Yes
24980,12,38,6/14/22 7:03 AM,Is the lift gate operational and safe?,Yes
24980,12,38,6/14/22 7:03 AM,Any comments?,NULL
24980,12,38,6/14/22 7:03 AM,"Does anything need attention within 24 hours (if yes, leave comment on next screen)?    For immediate attention, please notify your supervisor or text the fleet manager at 269-998-4339 with a unit number, a brief description of needed repairs, and a call back number.",No
24977,12,23,6/14/22 5:33 AM,What is the vehicle number?,23
24977,12,23,6/14/22 5:33 AM,What is the mileage of the vehicle?,70449
24977,12,23,6/14/22 5:33 AM,Has a vehicle inspection been performed?,Yes
24977,12,23,6/14/22 5:33 AM,Is the vehicle free of engine and mechanical issues?,Yes
24977,12,23,6/14/22 5:33 AM,"If engine or mechanical issues, do you have any comments?",no
24977,12,23,6/14/22 5:33 AM,Have all fluid levels been checked?,Yes
24977,12,23,6/14/22 5:33 AM,Are all tires within serviceable specs?,Yes
24977,12,23,6/14/22 5:33 AM,Is the lift gate operational and safe?,Yes
24977,12,23,6/14/22 5:33 AM,Any comments?,lift hydraulic fixed yesterday 
24977,12,23,6/14/22 5:33 AM,"Does anything need attention within 24 hours (if yes, leave comment on next screen)?    For immediate attention, please notify your supervisor or text the fleet manager at 269-998-4339 with a unit number, a brief description of needed repairs, and a call back number.",No
24975,12,3,6/14/22 5:03 AM,What is the vehicle number?,12096
24975,12,3,6/14/22 5:03 AM,What is the mileage of the vehicle?,115391
24975,12,3,6/14/22 5:03 AM,Has a vehicle inspection been performed?,Yes
24975,12,3,6/14/22 5:03 AM,Is the vehicle free of engine and mechanical issues?,Yes
24975,12,3,6/14/22 5:03 AM,"If engine or mechanical issues, do you have any comments?",NULL
24975,12,3,6/14/22 5:03 AM,Have all fluid levels been checked?,Yes
24975,12,3,6/14/22 5:03 AM,Are all tires within serviceable specs?,Yes
24975,12,3,6/14/22 5:03 AM,Is the lift gate operational and safe?,Yes
24975,12,3,6/14/22 5:03 AM,Any comments?,NULL
24975,12,3,6/14/22 5:03 AM,"Does anything need attention within 24 hours (if yes, leave comment on next screen)?    For immediate attention, please notify your supervisor or text the fleet manager at 269-998-4339 with a unit number, a brief description of needed repairs, and a call back number.",No
24976,12,13,6/14/22 4:57 AM,What is the vehicle number?,12095
24976,12,13,6/14/22 4:57 AM,What is the mileage of the vehicle?,106638
24976,12,13,6/14/22 4:57 AM,Has a vehicle inspection been performed?,Yes
24976,12,13,6/14/22 4:57 AM,Is the vehicle free of engine and mechanical issues?,Yes
24976,12,13,6/14/22 4:57 AM,"If engine or mechanical issues, do you have any comments?",NULL
24976,12,13,6/14/22 4:57 AM,Have all fluid levels been checked?,Yes
24976,12,13,6/14/22 4:57 AM,Are all tires within serviceable specs?,Yes
24976,12,13,6/14/22 4:57 AM,Is the lift gate operational and safe?,Yes
24976,12,13,6/14/22 4:57 AM,Any comments?,NULL
24976,12,13,6/14/22 4:57 AM,"Does anything need attention within 24 hours (if yes, leave comment on next screen)?    For immediate attention, please notify your supervisor or text the fleet manager at 269-998-4339 with a unit number, a brief description of needed repairs, and a call back number.",No
24941,12,35,6/13/22 10:26 AM,What is the vehicle number?,11282
24941,12,35,6/13/22 10:26 AM,What is the mileage of the vehicle?,263310
24941,12,35,6/13/22 10:26 AM,Has a vehicle inspection been performed?,Yes
24941,12,35,6/13/22 10:26 AM,Is the vehicle free of engine and mechanical issues?,Yes
24941,12,35,6/13/22 10:26 AM,"If engine or mechanical issues, do you have any comments?",NULL
24941,12,35,6/13/22 10:26 AM,Have all fluid levels been checked?,Yes
24941,12,35,6/13/22 10:26 AM,Are all tires within serviceable specs?,Yes
24941,12,35,6/13/22 10:26 AM,Is the lift gate operational and safe?,Yes
24941,12,35,6/13/22 10:26 AM,Any comments?,NULL
24941,12,35,6/13/22 10:26 AM,"Does anything need attention within 24 hours (if yes, leave comment on next screen)?    For immediate attention, please notify your supervisor or text the fleet manager at 269-998-4339 with a unit number, a brief description of needed repairs, and a call back number.",No
24939,12,32,6/13/22 6:38 AM,What is the vehicle number?,13676
24939,12,32,6/13/22 6:38 AM,What is the mileage of the vehicle?,130979
24939,12,32,6/13/22 6:38 AM,Has a vehicle inspection been performed?,Yes
24939,12,32,6/13/22 6:38 AM,Is the vehicle free of engine and mechanical issues?,Yes
24939,12,32,6/13/22 6:38 AM,"If engine or mechanical issues, do you have any comments?",NULL
24939,12,32,6/13/22 6:38 AM,Have all fluid levels been checked?,Yes
24939,12,32,6/13/22 6:38 AM,Are all tires within serviceable specs?,Yes
24939,12,32,6/13/22 6:38 AM,Is the lift gate operational and safe?,Yes
24939,12,32,6/13/22 6:38 AM,Any comments?,NULL
24939,12,32,6/13/22 6:38 AM,"Does anything need attention within 24 hours (if yes, leave comment on next screen)?    For immediate attention, please notify your supervisor or text the fleet manager at 269-998-4339 with a unit number, a brief description of needed repairs, and a call back number.",No
24940,12,38,6/13/22 5:54 AM,What is the vehicle number?,12760
24940,12,38,6/13/22 5:54 AM,What is the mileage of the vehicle?,179985
24940,12,38,6/13/22 5:54 AM,Has a vehicle inspection been performed?,Yes
24940,12,38,6/13/22 5:54 AM,Is the vehicle free of engine and mechanical issues?,Yes
24940,12,38,6/13/22 5:54 AM,"If engine or mechanical issues, do you have any comments?",NULL
24940,12,38,6/13/22 5:54 AM,Have all fluid levels been checked?,Yes
24940,12,38,6/13/22 5:54 AM,Are all tires within serviceable specs?,Yes
24940,12,38,6/13/22 5:54 AM,Is the lift gate operational and safe?,Yes
24940,12,38,6/13/22 5:54 AM,Any comments?,NULL
24940,12,38,6/13/22 5:54 AM,"Does anything need attention within 24 hours (if yes, leave comment on next screen)?    For immediate attention, please notify your supervisor or text the fleet manager at 269-998-4339 with a unit number, a brief description of needed repairs, and a call back number.",No
24936,12,3,6/13/22 5:38 AM,What is the vehicle number?,12096
24936,12,3,6/13/22 5:38 AM,What is the mileage of the vehicle?,115262
24936,12,3,6/13/22 5:38 AM,Has a vehicle inspection been performed?,Yes
24936,12,3,6/13/22 5:38 AM,Is the vehicle free of engine and mechanical issues?,Yes
24936,12,3,6/13/22 5:38 AM,"If engine or mechanical issues, do you have any comments?",NULL
24936,12,3,6/13/22 5:38 AM,Have all fluid levels been checked?,Yes
24936,12,3,6/13/22 5:38 AM,Are all tires within serviceable specs?,Yes
24936,12,3,6/13/22 5:38 AM,Is the lift gate operational and safe?,Yes
24936,12,3,6/13/22 5:38 AM,Any comments?,NULL
24936,12,3,6/13/22 5:38 AM,"Does anything need attention within 24 hours (if yes, leave comment on next screen)?    For immediate attention, please notify your supervisor or text the fleet manager at 269-998-4339 with a unit number, a brief description of needed repairs, and a call back number.",No
24938,12,23,6/13/22 5:33 AM,What is the vehicle number?,23
24938,12,23,6/13/22 5:33 AM,What is the mileage of the vehicle?,70342
24938,12,23,6/13/22 5:33 AM,Has a vehicle inspection been performed?,Yes
24938,12,23,6/13/22 5:33 AM,Is the vehicle free of engine and mechanical issues?,Yes
24938,12,23,6/13/22 5:33 AM,"If engine or mechanical issues, do you have any comments?",no
24938,12,23,6/13/22 5:33 AM,Have all fluid levels been checked?,Yes
24938,12,23,6/13/22 5:33 AM,Are all tires within serviceable specs?,Yes
24938,12,23,6/13/22 5:33 AM,Is the lift gate operational and safe?,Yes
24938,12,23,6/13/22 5:33 AM,Any comments?,no
24938,12,23,6/13/22 5:33 AM,"Does anything need attention within 24 hours (if yes, leave comment on next screen)?    For immediate attention, please notify your supervisor or text the fleet manager at 269-998-4339 with a unit number, a brief description of needed repairs, and a call back number.",No
24937,12,13,6/13/22 5:07 AM,What is the vehicle number?,12095
24937,12,13,6/13/22 5:07 AM,What is the mileage of the vehicle?,106505
24937,12,13,6/13/22 5:07 AM,Has a vehicle inspection been performed?,Yes
24937,12,13,6/13/22 5:07 AM,Is the vehicle free of engine and mechanical issues?,Yes
24937,12,13,6/13/22 5:07 AM,"If engine or mechanical issues, do you have any comments?",NULL
24937,12,13,6/13/22 5:07 AM,Have all fluid levels been checked?,Yes
24937,12,13,6/13/22 5:07 AM,Are all tires within serviceable specs?,Yes
24937,12,13,6/13/22 5:07 AM,Is the lift gate operational and safe?,Yes
24937,12,13,6/13/22 5:07 AM,Any comments?,NULL
24937,12,13,6/13/22 5:07 AM,"Does anything need attention within 24 hours (if yes, leave comment on next screen)?    For immediate attention, please notify your supervisor or text the fleet manager at 269-998-4339 with a unit number, a brief description of needed repairs, and a call back number.",No
24900,12,35,6/10/22 7:33 AM,What is the vehicle number?,11282
24900,12,35,6/10/22 7:33 AM,What is the mileage of the vehicle?,262800
24900,12,35,6/10/22 7:33 AM,Has a vehicle inspection been performed?,Yes
24900,12,35,6/10/22 7:33 AM,Is the vehicle free of engine and mechanical issues?,Yes
24900,12,35,6/10/22 7:33 AM,"If engine or mechanical issues, do you have any comments?",NULL
24900,12,35,6/10/22 7:33 AM,Have all fluid levels been checked?,Yes
24900,12,35,6/10/22 7:33 AM,Are all tires within serviceable specs?,Yes
24900,12,35,6/10/22 7:33 AM,Is the lift gate operational and safe?,Yes
24900,12,35,6/10/22 7:33 AM,Any comments?,NULL
24900,12,35,6/10/22 7:33 AM,"Does anything need attention within 24 hours (if yes, leave comment on next screen)?    For immediate attention, please notify your supervisor or text the fleet manager at 269-998-4339 with a unit number, a brief description of needed repairs, and a call back number.",No
24895,12,38,6/10/22 5:55 AM,What is the vehicle number?,12760
24895,12,38,6/10/22 5:55 AM,What is the mileage of the vehicle?,179882
24895,12,38,6/10/22 5:55 AM,Has a vehicle inspection been performed?,Yes
24895,12,38,6/10/22 5:55 AM,Is the vehicle free of engine and mechanical issues?,Yes
24895,12,38,6/10/22 5:55 AM,"If engine or mechanical issues, do you have any comments?",NULL
24895,12,38,6/10/22 5:55 AM,Have all fluid levels been checked?,Yes
24895,12,38,6/10/22 5:55 AM,Are all tires within serviceable specs?,Yes
24895,12,38,6/10/22 5:55 AM,Is the lift gate operational and safe?,Yes
24895,12,38,6/10/22 5:55 AM,Any comments?,NULL
24895,12,38,6/10/22 5:55 AM,"Does anything need attention within 24 hours (if yes, leave comment on next screen)?    For immediate attention, please notify your supervisor or text the fleet manager at 269-998-4339 with a unit number, a brief description of needed repairs, and a call back number.",No
24893,12,23,6/10/22 5:33 AM,What is the vehicle number?,23
24893,12,23,6/10/22 5:33 AM,What is the mileage of the vehicle?,70260
24893,12,23,6/10/22 5:33 AM,Has a vehicle inspection been performed?,Yes
24893,12,23,6/10/22 5:33 AM,Is the vehicle free of engine and mechanical issues?,Yes
24893,12,23,6/10/22 5:33 AM,"If engine or mechanical issues, do you have any comments?",no
24893,12,23,6/10/22 5:33 AM,Have all fluid levels been checked?,Yes
24893,12,23,6/10/22 5:33 AM,Are all tires within serviceable specs?,Yes
24893,12,23,6/10/22 5:33 AM,Is the lift gate operational and safe?,Yes
24893,12,23,6/10/22 5:33 AM,Any comments?,no
24893,12,23,6/10/22 5:33 AM,"Does anything need attention within 24 hours (if yes, leave comment on next screen)?    For immediate attention, please notify your supervisor or text the fleet manager at 269-998-4339 with a unit number, a brief description of needed repairs, and a call back number.",No
24892,12,13,6/10/22 4:54 AM,What is the vehicle number?,12095
24892,12,13,6/10/22 4:54 AM,What is the mileage of the vehicle?,106282
24892,12,13,6/10/22 4:54 AM,Has a vehicle inspection been performed?,Yes
24892,12,13,6/10/22 4:54 AM,Is the vehicle free of engine and mechanical issues?,Yes
24892,12,13,6/10/22 4:54 AM,"If engine or mechanical issues, do you have any comments?",NULL
24892,12,13,6/10/22 4:54 AM,Have all fluid levels been checked?,Yes
24892,12,13,6/10/22 4:54 AM,Are all tires within serviceable specs?,Yes
24892,12,13,6/10/22 4:54 AM,Is the lift gate operational and safe?,Yes
24892,12,13,6/10/22 4:54 AM,Any comments?,NULL
