rl_ID,rl_Branch,rl_Route,rl_CompleteTime,ri_Prompt,ri_Response,rl_Date
30570,15,56,12/20/22 5:06 PM,"If engine or mechanical issues, do you have any comments?",NULL,12/21/2022
30570,15,56,12/20/22 5:06 PM,Have all fluid levels been checked?,Yes,12/21/2022
30570,15,56,12/20/22 5:06 PM,Are all tires within serviceable specs?,Yes,12/21/2022
30570,15,56,12/20/22 5:06 PM,Is the lift gate operational and safe?,Yes,12/21/2022
30570,15,56,12/20/22 5:06 PM,Any comments?,NULL,12/21/2022
30570,15,56,12/20/22 5:06 PM,"Does anything need attention within 24 hours (if yes, leave comment on next screen)?    For immediate attention, please notify your supervisor or text the fleet manager at 269-998-4339 with a unit number, a brief description of needed repairs, and a call back number.",No,12/21/2022
30564,15,51,12/20/22 2:14 PM,What is the vehicle number?,13661,12/21/2022
30564,15,51,12/20/22 2:14 PM,What is the mileage of the vehicle?,155332,12/21/2022
30564,15,51,12/20/22 2:14 PM,Has a vehicle inspection been performed?,Yes,12/21/2022
30564,15,51,12/20/22 2:14 PM,Is the vehicle free of engine and mechanical issues?,Yes,12/21/2022
30564,15,51,12/20/22 2:14 PM,"If engine or mechanical issues, do you have any comments?",no,12/21/2022
30564,15,51,12/20/22 2:14 PM,Have all fluid levels been checked?,Yes,12/21/2022
30564,15,51,12/20/22 2:14 PM,Are all tires within serviceable specs?,Yes,12/21/2022
30564,15,51,12/20/22 2:14 PM,Is the lift gate operational and safe?,Yes,12/21/2022
30564,15,51,12/20/22 2:14 PM,Any comments?,no,12/21/2022
30564,15,51,12/20/22 2:14 PM,"Does anything need attention within 24 hours (if yes, leave comment on next screen)?    For immediate attention, please notify your supervisor or text the fleet manager at 269-998-4339 with a unit number, a brief description of needed repairs, and a call back number.",No,12/21/2022
30526,15,12,12/20/22 8:15 AM,What is the vehicle number?,16367,12/20/2022
30526,15,12,12/20/22 8:15 AM,What is the mileage of the vehicle?,3228,12/20/2022
30526,15,12,12/20/22 8:15 AM,Has a vehicle inspection been performed?,Yes,12/20/2022
30526,15,12,12/20/22 8:15 AM,Is the vehicle free of engine and mechanical issues?,Yes,12/20/2022
30526,15,12,12/20/22 8:15 AM,"If engine or mechanical issues, do you have any comments?",NULL,12/20/2022
30526,15,12,12/20/22 8:15 AM,Have all fluid levels been checked?,Yes,12/20/2022
30526,15,12,12/20/22 8:15 AM,Are all tires within serviceable specs?,Yes,12/20/2022
30526,15,12,12/20/22 8:15 AM,Is the lift gate operational and safe?,Yes,12/20/2022
30526,15,12,12/20/22 8:15 AM,Any comments?,NULL,12/20/2022
30526,15,12,12/20/22 8:15 AM,"Does anything need attention within 24 hours (if yes, leave comment on next screen)?    For immediate attention, please notify your supervisor or text the fleet manager at 269-998-4339 with a unit number, a brief description of needed repairs, and a call back number.",No,12/20/2022
30521,15,52,12/20/22 8:04 AM,What is the vehicle number?,12763,12/20/2022
30521,15,52,12/20/22 8:04 AM,What is the mileage of the vehicle?,8,12/20/2022
30521,15,52,12/20/22 8:04 AM,Has a vehicle inspection been performed?,Yes,12/20/2022
30521,15,52,12/20/22 8:04 AM,Is the vehicle free of engine and mechanical issues?,Yes,12/20/2022
30521,15,52,12/20/22 8:04 AM,"If engine or mechanical issues, do you have any comments?",NULL,12/20/2022
30521,15,52,12/20/22 8:04 AM,Have all fluid levels been checked?,Yes,12/20/2022
30521,15,52,12/20/22 8:04 AM,Are all tires within serviceable specs?,Yes,12/20/2022
30521,15,52,12/20/22 8:04 AM,Is the lift gate operational and safe?,Yes,12/20/2022
30521,15,52,12/20/22 8:04 AM,Any comments?,NULL,12/20/2022
30521,15,52,12/20/22 8:04 AM,"Does anything need attention within 24 hours (if yes, leave comment on next screen)?    For immediate attention, please notify your supervisor or text the fleet manager at 269-998-4339 with a unit number, a brief description of needed repairs, and a call back number.",No,12/20/2022
30527,15,47,12/20/22 6:43 AM,What is the vehicle number?,13660,12/20/2022
30527,15,47,12/20/22 6:43 AM,What is the mileage of the vehicle?,189138,12/20/2022
30527,15,47,12/20/22 6:43 AM,Has a vehicle inspection been performed?,Yes,12/20/2022
30527,15,47,12/20/22 6:43 AM,Is the vehicle free of engine and mechanical issues?,Yes,12/20/2022
30527,15,47,12/20/22 6:43 AM,"If engine or mechanical issues, do you have any comments?",n,12/20/2022
30527,15,47,12/20/22 6:43 AM,Have all fluid levels been checked?,Yes,12/20/2022
30527,15,47,12/20/22 6:43 AM,Are all tires within serviceable specs?,Yes,12/20/2022
30527,15,47,12/20/22 6:43 AM,Is the lift gate operational and safe?,Yes,12/20/2022
30527,15,47,12/20/22 6:43 AM,Any comments?,n,12/20/2022
30527,15,47,12/20/22 6:43 AM,"Does anything need attention within 24 hours (if yes, leave comment on next screen)?    For immediate attention, please notify your supervisor or text the fleet manager at 269-998-4339 with a unit number, a brief description of needed repairs, and a call back number.",No,12/20/2022
30551,15,56,12/20/22 6:38 AM,What is the vehicle number?,13664,12/20/2022
30551,15,56,12/20/22 6:38 AM,What is the mileage of the vehicle?,1,12/20/2022
30551,15,56,12/20/22 6:38 AM,Has a vehicle inspection been performed?,Yes,12/20/2022
30551,15,56,12/20/22 6:38 AM,Is the vehicle free of engine and mechanical issues?,Yes,12/20/2022
30551,15,56,12/20/22 6:38 AM,"If engine or mechanical issues, do you have any comments?",NULL,12/20/2022
30551,15,56,12/20/22 6:38 AM,Have all fluid levels been checked?,Yes,12/20/2022
30551,15,56,12/20/22 6:38 AM,Are all tires within serviceable specs?,Yes,12/20/2022
30551,15,56,12/20/22 6:38 AM,Is the lift gate operational and safe?,Yes,12/20/2022
30551,15,56,12/20/22 6:38 AM,Any comments?,out head light and break light both on drivers side,12/20/2022
30551,15,56,12/20/22 6:38 AM,"Does anything need attention within 24 hours (if yes, leave comment on next screen)?    For immediate attention, please notify your supervisor or text the fleet manager at 269-998-4339 with a unit number, a brief description of needed repairs, and a call back number.",Yes,12/20/2022
30528,15,8010,12/20/22 6:30 AM,What is the vehicle number?,11263,12/20/2022
30528,15,8010,12/20/22 6:30 AM,What is the mileage of the vehicle?,51805,12/20/2022
30528,15,8010,12/20/22 6:30 AM,Has a vehicle inspection been performed?,Yes,12/20/2022
30528,15,8010,12/20/22 6:30 AM,Is the vehicle free of engine and mechanical issues?,Yes,12/20/2022
30528,15,8010,12/20/22 6:30 AM,"If engine or mechanical issues, do you have any comments?",NULL,12/20/2022
30528,15,8010,12/20/22 6:30 AM,Have all fluid levels been checked?,Yes,12/20/2022
30528,15,8010,12/20/22 6:30 AM,Are all tires within serviceable specs?,Yes,12/20/2022
30528,15,8010,12/20/22 6:30 AM,Is the lift gate operational and safe?,Yes,12/20/2022
30528,15,8010,12/20/22 6:30 AM,Any comments?,NULL,12/20/2022
30528,15,8010,12/20/22 6:30 AM,"Does anything need attention within 24 hours (if yes, leave comment on next screen)?    For immediate attention, please notify your supervisor or text the fleet manager at 269-998-4339 with a unit number, a brief description of needed repairs, and a call back number.",No,12/20/2022
30520,15,50,12/20/22 5:38 AM,What is the vehicle number?,15469,12/20/2022
30520,15,50,12/20/22 5:38 AM,What is the mileage of the vehicle?,299123,12/20/2022
30520,15,50,12/20/22 5:38 AM,Has a vehicle inspection been performed?,Yes,12/20/2022
30520,15,50,12/20/22 5:38 AM,Is the vehicle free of engine and mechanical issues?,Yes,12/20/2022
30520,15,50,12/20/22 5:38 AM,"If engine or mechanical issues, do you have any comments?",NULL,12/20/2022
30520,15,50,12/20/22 5:38 AM,Have all fluid levels been checked?,Yes,12/20/2022
30520,15,50,12/20/22 5:38 AM,Are all tires within serviceable specs?,Yes,12/20/2022
30520,15,50,12/20/22 5:38 AM,Is the lift gate operational and safe?,Yes,12/20/2022
30520,15,50,12/20/22 5:38 AM,Any comments?,NULL,12/20/2022
30520,15,50,12/20/22 5:38 AM,"Does anything need attention within 24 hours (if yes, leave comment on next screen)?    For immediate attention, please notify your supervisor or text the fleet manager at 269-998-4339 with a unit number, a brief description of needed repairs, and a call back number.",No,12/20/2022
30525,15,6,12/20/22 5:32 AM,What is the vehicle number?,13663,12/20/2022
30525,15,6,12/20/22 5:32 AM,What is the mileage of the vehicle?,162185,12/20/2022
30525,15,6,12/20/22 5:32 AM,Has a vehicle inspection been performed?,Yes,12/20/2022
30525,15,6,12/20/22 5:32 AM,Is the vehicle free of engine and mechanical issues?,Yes,12/20/2022
30525,15,6,12/20/22 5:32 AM,"If engine or mechanical issues, do you have any comments?",NULL,12/20/2022
30525,15,6,12/20/22 5:32 AM,Have all fluid levels been checked?,Yes,12/20/2022
30525,15,6,12/20/22 5:32 AM,Are all tires within serviceable specs?,Yes,12/20/2022
30525,15,6,12/20/22 5:32 AM,Is the lift gate operational and safe?,Yes,12/20/2022
30525,15,6,12/20/22 5:32 AM,Any comments?,liftgate barely moves ,12/20/2022
30525,15,6,12/20/22 5:32 AM,"Does anything need attention within 24 hours (if yes, leave comment on next screen)?    For immediate attention, please notify your supervisor or text the fleet manager at 269-998-4339 with a unit number, a brief description of needed repairs, and a call back number.",No,12/20/2022
30523,15,51,12/20/22 5:13 AM,What is the vehicle number?,13661,12/20/2022
30523,15,51,12/20/22 5:13 AM,What is the mileage of the vehicle?,155275,12/20/2022
30523,15,51,12/20/22 5:13 AM,Has a vehicle inspection been performed?,Yes,12/20/2022
30523,15,51,12/20/22 5:13 AM,Is the vehicle free of engine and mechanical issues?,Yes,12/20/2022
30523,15,51,12/20/22 5:13 AM,"If engine or mechanical issues, do you have any comments?",no,12/20/2022
30523,15,51,12/20/22 5:13 AM,Have all fluid levels been checked?,Yes,12/20/2022
30523,15,51,12/20/22 5:13 AM,Are all tires within serviceable specs?,Yes,12/20/2022
30523,15,51,12/20/22 5:13 AM,Is the lift gate operational and safe?,Yes,12/20/2022
30523,15,51,12/20/22 5:13 AM,Any comments?,no,12/20/2022
30523,15,51,12/20/22 5:13 AM,"Does anything need attention within 24 hours (if yes, leave comment on next screen)?    For immediate attention, please notify your supervisor or text the fleet manager at 269-998-4339 with a unit number, a brief description of needed repairs, and a call back number.",No,12/20/2022
30548,15,8040,12/20/22 5:05 AM,What is the vehicle number?,11176,12/20/2022
30548,15,8040,12/20/22 5:05 AM,What is the mileage of the vehicle?,59982,12/20/2022
30548,15,8040,12/20/22 5:05 AM,Has a vehicle inspection been performed?,Yes,12/20/2022
30548,15,8040,12/20/22 5:05 AM,Is the vehicle free of engine and mechanical issues?,Yes,12/20/2022
30548,15,8040,12/20/22 5:05 AM,"If engine or mechanical issues, do you have any comments?",NULL,12/20/2022
30548,15,8040,12/20/22 5:05 AM,Have all fluid levels been checked?,Yes,12/20/2022
30548,15,8040,12/20/22 5:05 AM,Are all tires within serviceable specs?,Yes,12/20/2022
30548,15,8040,12/20/22 5:05 AM,Is the lift gate operational and safe?,Yes,12/20/2022
30548,15,8040,12/20/22 5:05 AM,Any comments?,NULL,12/20/2022
30548,15,8040,12/20/22 5:05 AM,"Does anything need attention within 24 hours (if yes, leave comment on next screen)?    For immediate attention, please notify your supervisor or text the fleet manager at 269-998-4339 with a unit number, a brief description of needed repairs, and a call back number.",No,12/20/2022
30501,15,12,12/19/22 8:27 AM,What is the vehicle number?,16367,12/19/2022
30501,15,12,12/19/22 8:27 AM,What is the mileage of the vehicle?,3160,12/19/2022
30501,15,12,12/19/22 8:27 AM,Has a vehicle inspection been performed?,Yes,12/19/2022
30501,15,12,12/19/22 8:27 AM,Is the vehicle free of engine and mechanical issues?,Yes,12/19/2022
30501,15,12,12/19/22 8:27 AM,"If engine or mechanical issues, do you have any comments?",NULL,12/19/2022
30501,15,12,12/19/22 8:27 AM,Have all fluid levels been checked?,Yes,12/19/2022
30501,15,12,12/19/22 8:27 AM,Are all tires within serviceable specs?,Yes,12/19/2022
30501,15,12,12/19/22 8:27 AM,Is the lift gate operational and safe?,Yes,12/19/2022
30501,15,12,12/19/22 8:27 AM,Any comments?,NULL,12/19/2022
30501,15,12,12/19/22 8:27 AM,"Does anything need attention within 24 hours (if yes, leave comment on next screen)?    For immediate attention, please notify your supervisor or text the fleet manager at 269-998-4339 with a unit number, a brief description of needed repairs, and a call back number.",No,12/19/2022
30482,15,52,12/19/22 8:07 AM,What is the vehicle number?,12763,12/19/2022
30482,15,52,12/19/22 8:07 AM,What is the mileage of the vehicle?,143038,12/19/2022
30482,15,52,12/19/22 8:07 AM,Has a vehicle inspection been performed?,Yes,12/19/2022
30482,15,52,12/19/22 8:07 AM,Is the vehicle free of engine and mechanical issues?,Yes,12/19/2022
30482,15,52,12/19/22 8:07 AM,"If engine or mechanical issues, do you have any comments?",NULL,12/19/2022
30482,15,52,12/19/22 8:07 AM,Have all fluid levels been checked?,Yes,12/19/2022
30482,15,52,12/19/22 8:07 AM,Are all tires within serviceable specs?,Yes,12/19/2022
30482,15,52,12/19/22 8:07 AM,Is the lift gate operational and safe?,Yes,12/19/2022
30482,15,52,12/19/22 8:07 AM,Any comments?,NULL,12/19/2022
30482,15,52,12/19/22 8:07 AM,"Does anything need attention within 24 hours (if yes, leave comment on next screen)?    For immediate attention, please notify your supervisor or text the fleet manager at 269-998-4339 with a unit number, a brief description of needed repairs, and a call back number.",No,12/19/2022
30493,15,56,12/19/22 8:06 AM,What is the vehicle number?,13664,12/19/2022
30493,15,56,12/19/22 8:06 AM,What is the mileage of the vehicle?,17,12/19/2022
30493,15,56,12/19/22 8:06 AM,Has a vehicle inspection been performed?,Yes,12/19/2022
30493,15,56,12/19/22 8:06 AM,Is the vehicle free of engine and mechanical issues?,Yes,12/19/2022
30493,15,56,12/19/22 8:06 AM,"If engine or mechanical issues, do you have any comments?",NULL,12/19/2022
30493,15,56,12/19/22 8:06 AM,Have all fluid levels been checked?,Yes,12/19/2022
30493,15,56,12/19/22 8:06 AM,Are all tires within serviceable specs?,Yes,12/19/2022
30493,15,56,12/19/22 8:06 AM,Is the lift gate operational and safe?,Yes,12/19/2022
30493,15,56,12/19/22 8:06 AM,Any comments?,NULL,12/19/2022
30493,15,56,12/19/22 8:06 AM,"Does anything need attention within 24 hours (if yes, leave comment on next screen)?    For immediate attention, please notify your supervisor or text the fleet manager at 269-998-4339 with a unit number, a brief description of needed repairs, and a call back number.",No,12/19/2022
30489,15,51,12/19/22 7:20 AM,What is the vehicle number?,13661,12/19/2022
30489,15,51,12/19/22 7:20 AM,What is the mileage of the vehicle?,155057,12/19/2022
30489,15,51,12/19/22 7:20 AM,Has a vehicle inspection been performed?,Yes,12/19/2022
30489,15,51,12/19/22 7:20 AM,Is the vehicle free of engine and mechanical issues?,Yes,12/19/2022
30489,15,51,12/19/22 7:20 AM,"If engine or mechanical issues, do you have any comments?",no,12/19/2022
30489,15,51,12/19/22 7:20 AM,Have all fluid levels been checked?,Yes,12/19/2022
30489,15,51,12/19/22 7:20 AM,Are all tires within serviceable specs?,Yes,12/19/2022
30489,15,51,12/19/22 7:20 AM,Is the lift gate operational and safe?,Yes,12/19/2022
30489,15,51,12/19/22 7:20 AM,Any comments?,no,12/19/2022
30489,15,51,12/19/22 7:20 AM,"Does anything need attention within 24 hours (if yes, leave comment on next screen)?    For immediate attention, please notify your supervisor or text the fleet manager at 269-998-4339 with a unit number, a brief description of needed repairs, and a call back number.",No,12/19/2022
30483,15,47,12/19/22 6:45 AM,What is the vehicle number?,13660,12/19/2022
30483,15,47,12/19/22 6:45 AM,What is the mileage of the vehicle?,188971,12/19/2022
30483,15,47,12/19/22 6:45 AM,Has a vehicle inspection been performed?,Yes,12/19/2022
30483,15,47,12/19/22 6:45 AM,Is the vehicle free of engine and mechanical issues?,Yes,12/19/2022
30483,15,47,12/19/22 6:45 AM,"If engine or mechanical issues, do you have any comments?",n,12/19/2022
